DATE,SUSPECTED_CRIME_DESCRIPTION,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,FRISKED_FLAG,SEARCHED_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,PRECINCT,STOP_LOCATION_X,STOP_LOCATION_Y
2019-08-18,6,1,0,1,0,30,1,4,34,1001452,249737
2019-08-19,5,0,0,1,1,45,2,3,34,1001874,249401
2019-08-21,5,1,0,0,0,38,1,4,34,1003111,251977
2019-08-21,5,1,0,0,0,20,2,3,34,1003111,251977
2019-08-24,6,0,0,0,0,32,1,1,34,1002996,248159
2019-08-24,6,0,0,1,1,32,1,4,34,1002996,248159
2019-08-24,2,1,0,0,0,0,1,1,34,1003487,248488
2019-08-24,1,0,0,1,0,32,1,2,34,1004892,253548
2019-08-01,16,1,0,1,1,22,1,4,34,1005429,255351
2019-08-01,16,1,1,0,1,0,1,2,34,1005429,255351
2019-08-28,2,0,0,1,0,20,1,4,34,1005689,253487
2019-08-28,2,0,0,1,0,27,1,2,34,1005689,253487
2019-08-28,2,0,0,1,0,26,1,2,34,1005689,253487
2019-08-18,2,1,0,0,1,25,1,4,34,1004180,253651
2019-08-18,2,1,0,0,1,25,1,2,34,1004180,253651
2019-09-07,1,0,0,1,0,17,1,4,34,1003725,249865
2019-09-10,3,1,0,1,1,45,1,2,34,1003400,251449
2019-09-13,8,1,0,0,0,31,1,3,34,1001324,249292
2019-09-12,2,0,0,1,1,22,1,4,34,1001846,248795
2019-09-12,2,0,0,1,0,24,1,4,34,1001846,248795
2019-09-12,2,0,0,1,0,22,1,2,34,1001846,248795
2019-09-13,3,0,0,1,1,22,1,4,34,1003784,249966
2019-09-13,1,0,0,1,0,24,1,4,34,1005203,253236
2019-09-14,1,0,0,1,0,27,1,4,34,1006670,254235
2019-09-15,1,0,0,1,1,60,1,4,34,1001565,248602
2019-09-18,1,1,0,0,0,26,1,2,34,1002814,249430
2019-09-21,13,0,0,1,0,18,1,2,34,1003449,249367
2019-09-22,8,0,0,0,1,31,1,2,34,1002482,249334
2019-09-24,1,0,0,1,0,24,1,1,34,1006113,253215
2019-09-24,1,0,0,0,0,23,2,3,34,1003844,250988
2019-09-28,10,0,0,1,0,23,1,2,34,1004997,253144
2019-09-29,3,0,0,1,0,28,1,2,34,1001324,249292
2019-09-29,3,0,0,1,0,40,1,1,34,1001324,249292
2019-09-29,1,0,0,1,0,27,1,4,34,1003400,252840
2019-09-30,10,0,0,1,0,33,1,2,34,1002700,248924
2019-09-15,8,0,0,1,1,0,1,2,34,1004314,249217
2019-10-08,2,0,0,1,0,39,1,2,34,1002242,248904
2019-10-08,2,0,0,1,0,0,2,2,34,1002242,248904
2019-10-08,2,0,0,1,0,0,1,4,34,1002242,248904
2019-10-08,2,0,0,1,0,24,1,4,34,1002242,248904
2019-10-08,2,0,0,1,0,0,1,2,34,1002242,248904
2019-10-08,3,1,0,1,0,24,1,2,34,1002359,249114
2019-10-12,1,0,0,1,0,42,1,2,34,1003400,252840
2019-10-18,15,0,0,1,0,29,2,2,34,1007190,253954
2019-10-18,16,0,0,1,1,32,1,2,34,1007190,253954
2019-10-19,1,0,0,1,0,34,1,4,34,1003588,249617
2019-10-22,1,0,0,1,1,16,1,1,34,1005044,253228
2019-10-22,1,0,0,0,0,21,1,2,34,1005185,253227
2019-10-22,1,0,0,0,0,19,1,2,34,1005185,253227
2019-10-23,6,0,0,1,1,19,1,2,34,1003592,250533
2019-10-22,1,0,0,1,0,18,1,2,34,1005074,253173
2019-10-23,1,0,0,1,0,0,1,1,34,1006160,255164
2019-10-29,10,0,0,1,1,18,1,1,34,1002821,248581
2019-10-29,10,0,0,1,1,20,1,1,34,1002821,248581
2019-10-28,12,1,0,0,1,32,1,2,34,1005961,252954
2019-11-01,2,0,0,1,0,24,1,3,34,1004715,253909
2019-11-05,12,0,0,1,0,18,1,4,34,1007150,255092
2019-11-06,10,0,0,1,0,56,1,1,34,1005961,252954
2019-11-07,8,1,0,1,1,23,1,4,34,1004412,253766
2019-11-07,8,0,1,1,1,23,1,4,34,1004412,253766
2019-11-07,1,0,0,1,0,0,1,4,34,1002311,248532
2019-11-07,3,1,0,1,1,51,1,1,34,1006010,253029
2019-11-12,6,0,0,1,0,41,1,1,34,1002883,248820
2019-11-06,2,1,0,0,1,18,1,1,34,1001795,251640
2019-11-10,3,0,0,1,0,0,1,1,34,1005165,254563
2019-11-18,1,0,0,1,0,26,1,1,34,1004274,254553
2019-11-21,10,1,0,1,1,37,1,4,34,1002783,249080
2019-11-30,6,0,0,1,0,38,1,2,34,1002042,248535
2019-11-30,6,0,0,1,0,41,1,2,34,1002042,248535
2019-12-01,5,0,0,1,0,40,1,3,34,1002472,250182
2019-12-02,3,0,0,1,0,0,1,1,34,1002686,249226
2019-12-03,1,0,0,1,0,55,1,2,34,1004253,249870
2019-12-05,3,0,0,1,0,16,1,2,34,1004333,253454
